YEAR,PSTATABB,ORISPL,PNAME,NAMEPCAP,LAT,LON,PLFUELCT,governor,state,Start_Year,End_Year,party
2010,CA,54681,Difwind Farms Ltd I,7.3,33.9603,-116.5364,WIND,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,54682,Difwind Farms Ltd II,5.5,33.9603,-116.5364,WIND,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,54685,Difwind Farms Ltd V,11.7,33.9211,-116.5642,WIND,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,54686,Difwind Farms Ltd VI,27.1,35.0506,-118.1714,WIND,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,10815,Difwind Farms Ltd VII,24,37.7581,-121.5253,WIND,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,54687,Difwind Farms Ltd VIII,15,35.0506,-118.1714,WIND,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,56791,Dillon Wind LLC,45,33.9472,-116.5425,WIND,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,10005,Dinosaur Point,17.4,37.0478,-121.1708,WIND,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,380,Dion R Holm,156.8,37.8966,-119.9688,HYDRO,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,439,Don Pedro,170.8,37.6975,-120.4203,HYDRO,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,415,Donnells,72,38.3303,-119.9612,HYDRO,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,585,Drop 1,5.7,32.7112,-114.9608,HYDRO,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,385,Drop 2,10,32.7092,-115.0169,HYDRO,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,386,Drop 3,9.8,32.7094,-115.1325,HYDRO,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,387,Drop 4,19.6,32.7089,-115.2206,HYDRO,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,314,Drop 5,4,32.6775,-115.3972,HYDRO,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,235,Drum 1,49.2,39.2568,-120.767,HYDRO,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,236,Drum 2,53.1,39.2568,-120.767,HYDRO,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,237,Dutch Flat,22,39.2158,-120.8355,HYDRO,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,413,Dutch Flat 2,27.3,39.2235,-120.8332,HYDRO,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,57301,Dutch Wind Energy,8,33.8942,-116.5603,WIND,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,586,East Highline,2.4,32.6962,-115.2831,HYDRO,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,50375,East Portal Generator,1.2,34.2619,-118.6242,HYDRO,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,50820,East Winds Project,4.2,34,-116.5206,WIND,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,50553,Edom Hills Project 1 LLC,21.1,33.9617,-116.5364,WIND,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,437,Edward C Hyatt,644.1,39.5353,-121.4794,HYDRO,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,238,El Dorado,20,38.7936,-120.6181,HYDRO,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,56707,El Nido Facility,12.5,37.1867,-120.4903,BIOMASS,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,56534,El Sobrante Gas Recovery,3.9,33.7818,-117.4723,BIOMASS,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,56814,ELACC Photovoltaic Power Facility,1,34.0433,-118.1541,SOLAR,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,239,Electra,102.5,38.421,-120.549,HYDRO,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,10026,Encina Water Pollution Control,3.2,33.13,-117.2797,BIOMASS,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,54453,ENXCO Wind Farm V,60,38.1167,-121.8333,WIND,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,745,Etiwanda,23.9,34.0891,-117.528,HYDRO,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,10027,EUIPH Wind Farm,25.4,33.9447,-116.6222,WIND,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,409,Exchequer,94.5,37.5869,-120.2725,HYDRO,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,10052,Fairhaven Power,18.8,40.7995,-124.2028,BIOMASS,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,296,Fall Creek,2.1,41.9856,-122.3592,HYDRO,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,441,Folsom,198.6,38.7068,-121.1586,HYDRO,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,332,Fontana,2.8,34.1623,-117.397,HYDRO,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,396,Foothill,11,34.3053,-118.4322,HYDRO,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,6645,Foothill Feeder,9,34.515,-118.6089,HYDRO,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,417,Forbestown,41.9,39.5509,-121.2786,HYDRO,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,50350,Forks of Butte Hydro Project,14.5,39.875,-121.625,HYDRO,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,57201,FPL Energy Montezuma Winds LLC,36.8,38.2799,-121.9168,WIND,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,50219,Frankenheimer Power Plant,5.3,37.8303,-120.8069,HYDRO,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,397,Franklin,2,34.09,-118.4064,HYDRO,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,424,French Meadows,15.3,39.0579,-120.4091,HYDRO,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,50393,Friant Hydro Facility,30.6,37.0756,-119.6561,HYDRO,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,57506,FRV SI Transport Solar LP,1,38.4869,-121.3911,SOLAR,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,57133,G2 Energy Ostrom Road LLC,1.6,39.0728,-121.3992,BIOMASS,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,56909,Gap Pacific Distribution Center,1.2,36.7839,-119.7094,SOLAR,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,57302,Garnet Wind Energy Center,6.5,33.9053,-116.5825,WIND,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,50492,Gas Utilization Facility,6.1,32.7297,-117.2281,BIOMASS,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,57558,GE 1 5 SLE Prototype,1.5,35.1333,-118.6333,WIND,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,54038,Geo East Mesa II,20,32.7758,-115.2631,GEOTHERMAL,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,10763,Geo East Mesa III,28,32.7757,-115.2637,GEOTHERMAL,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,7368,Geothermal 1,110,38.752,-122.7195,GEOTHERMAL,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,7369,Geothermal 2,110,38.7481,-122.7116,GEOTHERMAL,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,286,Geysers Unit 5-20,1273,38.7771,-122.7448,GEOTHERMAL,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,10128,Gosselin Hydro Plant,2,40.37,-123.4347,HYDRO,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,55396,Green Power I,16.5,33.9014,-116.7167,WIND,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,6643,Greg Avenue,1,34.2081,-118.3517,HYDRO,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,7338,Grizzly,22,39.9364,-120.9133,HYDRO,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,10390,Guadalupe Power Plant,2.6,37.2147,-121.9019,BIOMASS,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,240,Haas,135,36.9274,-119.0203,HYDRO,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,398,Haiwee,5.6,36.2169,-117.9472,HYDRO,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,241,Halsey,13.6,38.9111,-121.0767,HYDRO,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,242,Hamilton Branch,5.3,40.2697,-121.1256,HYDRO,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,243,Hat Creek 1,10,40.8914,-121.6558,HYDRO,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,244,Hat Creek 2,10,40.8914,-121.6558,HYDRO,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,10882,Hatchet Creek Project,6.8,40.875,-121.9222,HYDRO,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,56654,Hatchet Ridge Wind Project,101.2,40.8981,-121.8036,WIND,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,10253,Haypress,10,39.55,-120.5758,HYDRO,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,54689,Heber Geothermal,62.5,32.7146,-115.518,GEOTHERMAL,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,6100,Helms Pumped Storage,1053,37.0939,-119.2836,HYDRO,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,56275,Helzel & Schwarzhoff 86,2.4,35.0728,-118.3522,WIND,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,52165,Helzel & Schwarzhoff 88 Wind Farm,1.8,35.0686,-118.3519,WIND,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,162,Hickman,1,37.6219,-120.7461,HYDRO,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,56075,High Winds LLC,162,38.1381,-121.8053,WIND,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,10777,HL Power,36.2,40.3682,-120.2644,BIOMASS,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,57154,Imperial Valley Resource Recovery,18.1,33.0333,-115.4167,BIOMASS,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,50129,Indian Valley Dam Hydro Project,3.7,39.1417,-122.8917,HYDRO,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,248,Inskip,7.6,40.4278,-121.8383,HYDRO,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,297,Iron Gate,18,41.9344,-122.435,HYDRO,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,10139,Isabella Hydro Project,11.8,35.6439,-118.4822,HYDRO,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,10634,J J Elmore,49,33.1777,-115.6033,GEOTHERMAL,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,10631,J M Leathers,49,33.1779,-115.565,GEOTHERMAL,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,104,J S Eastwood,199.8,37.1478,-119.2561,HYDRO,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,57101,J&A-Santa Maria II LLC,1.4,34.9494,-120.3803,BIOMASS,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,249,James B Black,168.6,40.9923,-121.9751,HYDRO,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,431,Jaybird,161.6,38.7074,-121.1571,HYDRO,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,534,Jones Fork,10,38.7067,-121.1585,HYDRO,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,442,Judge F Carr,154.4,40.6469,-122.6269,HYDRO,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,54653,Kanaka,1.1,39.5499,-121.3041,HYDRO,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,10718,Karen Avenue Windfarm,11.7,33.9219,-116.5622,WIND,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,337,Kaweah 1,2.2,36.4658,-118.8608,HYDRO,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,336,Kaweah 2,1.8,36.4124,-119.0042,HYDRO,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,338,Kaweah 3,4.8,36.4867,-118.8344,HYDRO,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,54654,Kekawaka Power House,4.9,39.0322,-123.1261,HYDRO,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,418,Kelly Ridge,10,39.5366,-121.4854,HYDRO,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,250,Kerckhoff,33.9,37.0733,-119.4428,HYDRO,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,682,Kerckhoff 2,139.5,37.1281,-119.5255,HYDRO,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,7911,Kern Canyon,9.5,35.3833,-119.0175,HYDRO,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,340,Kern River 1,26,35.4614,-118.7808,HYDRO,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,339,Kern River 3,40.1,35.7769,-118.435,HYDRO,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,443,Keswick,117,40.6116,-122.4456,HYDRO,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,55766,Kiefer Landfill,9,38.5136,-121.1944,BIOMASS,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,253,Kilarc,3,40.6292,-121.9128,HYDRO,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,254,Kings River,48.6,36.68,-119.3917,HYDRO,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,57009,Kohls San Bernardino Solar Facility,1,34.0922,-117.26,SOLAR,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,56295,Kumeyaay Wind,50,32.7255,-116.3471,WIND,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,440,La Grange,4.5,37.6697,-120.4436,HYDRO,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,6644,Lake Mathews,4.9,33.8564,-117.4531,HYDRO,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,7489,Lake Mendocino,3.5,39.1486,-123.2006,HYDRO,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,255,Lime Saddle,2,39.5283,-121.5435,HYDRO,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,432,Loon Lake,74.1,39.0015,-120.3113,HYDRO,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,55161,Lopez Landfill Gas Utilization Project,6,34.3275,-118.3894,BIOMASS,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,10708,Lost Creek I,1.1,40.8128,-121.505,HYDRO,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,342,Lundy,3,38.0431,-119.1711,HYDRO,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,10480,Mammoth Pacific I,10,37.6451,-118.9143,GEOTHERMAL,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,10481,Mammoth Pacific II,30,37.6464,-118.9092,GEOTHERMAL,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,344,Mammoth Pool,190,37.2203,-119.3379,HYDRO,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,57005,Mariani Packing Vacaville Solar,1,38.4025,-121.95,SOLAR,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,10748,Marina Landfill Gas,5,36.7131,-121.7686,BIOMASS,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,10391,Marsh Road Power Plant,2,37.4944,-122.1694,BIOMASS,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,410,McSwain,9,37.5219,-120.3086,HYDRO,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,10300,Mecca Plant,55.5,33.5401,-115.9681,BIOMASS,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,258,Merced Falls,3.4,37.5192,-120.4372,HYDRO,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,50535,Mesa Wind Power Corp,29.9,33.9461,-116.6769,WIND,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,56170,Mid Valley Landfill,2.6,34.1425,-117.4274,BIOMASS,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,425,Middle Fork,116.1,39.0575,-120.4092,HYDRO,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,401,Middle Gorge,37.5,37.3864,-118.4417,HYDRO,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,7147,Mill Creek 3,3,34.0886,-117.0386,HYDRO,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,56171,Milliken Landfill,2.2,34.0372,-117.5569,BIOMASS,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,55094,Miramar Landfill Metro Biosolids Center,6.4,32.8067,-117.1683,BIOMASS,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,54567,MM Yolo Power LLC Facility,2.8,38.6794,-121.7642,BIOMASS,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,381,Moccasin,100,37.8106,-120.2989,HYDRO,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,751,Moccasin Low Head Hydro Project,2.9,37.8094,-120.2994,HYDRO,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,50821,Mojave 16,30,35.05,-118.2572,WIND,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,50822,Mojave 17,25,35.05,-118.2572,WIND,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,50823,Mojave 18,30,35.05,-118.2564,WIND,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,52143,Mojave 3,23.5,35.05,-118.2572,WIND,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,52142,Mojave 4,29,35.0506,-118.2572,WIND,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,52144,Mojave 5,22.5,35.05,-118.2572,WIND,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,7072,Mojave Siphon,32.7,34.3072,-117.3244,HYDRO,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,54951,Monterey Regional Water Cogen Facility,1.5,36.7056,-121.7714,BIOMASS,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,55009,Montgomery Creek Hydro,2.6,40.8494,-121.9569,HYDRO,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,7646,Monticello,11.5,38.276,-121.9837,HYDRO,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,55719,Mountain View I&2,66.6,33.9211,-116.5642,WIND,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,56112,Mountain View III,22.4,33.9103,-116.5453,WIND,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,54468,Mt Lassen Power,11.4,40.2969,-121.0178,BIOMASS,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,10458,Muck Valley Hydroelectric,29.9,41.015,-121.1549,HYDRO,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,261,Murphys,4.5,38.15,-120.4508,HYDRO,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,50352,Nacimiento Hydro Project,4.2,35.7919,-120.8747,HYDRO,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,262,Narrows,10.2,39.2117,-121.0431,HYDRO,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,455,Narrows 2,46.7,39.3728,-121.2047,HYDRO,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,50223,Nelson Creek,1.2,41.0289,-121.8911,HYDRO,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,50755,New Hogan Power Plant,2.8,38.1514,-120.8522,HYDRO,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,6158,New Melones,300,37.9492,-120.5243,HYDRO,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,10388,Newby Island I,2,37.4567,-121.9419,BIOMASS,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,10389,Newby Island II,3.3,37.4567,-121.9419,BIOMASS,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,632,Newcastle,12.7,38.8867,-121.195,HYDRO,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,444,Nimbus,13.4,38.6761,-121.1586,HYDRO,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,56832,North Brawley Geothermal Plant,64,33.0139,-115.5439,GEOTHERMAL,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,55602,North City Cogen Facility,3.6,32.8817,-117.1958,BIOMASS,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,10738,Northwind Energy,13,37.8453,-121.7272,WIND,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,50831,Nove Power Plant,3,37.9675,-122.3822,BIOMASS,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,56939,NRG Solar Blythe LLC,21,33.5917,-114.7444,SOLAR,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,50754,Oak Creek Energy Systems I,34.5,35.026,-118.3562,WIND,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,626,Oak Flat,1.4,39.9322,-121.0597,HYDRO,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,56302,Oasis Wind,60,35.0833,-118.3333,WIND,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,10648,Olinda Landfill Gas Recovery Plant,5.4,33.9056,-117.8439,BIOMASS,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,50180,Olsen,5,40.7587,-122.0344,HYDRO,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,446,ONeill,25.2,37.0986,-121.0477,HYDRO,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,50766,Ormesa I,31.2,32.8156,-115.2568,GEOTHERMAL,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,50762,Ormesa IH,14.4,32.7842,-115.2475,GEOTHERMAL,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,54724,Ormesa II,22.8,32.7873,-115.2479,GEOTHERMAL,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,52204,Otay,6.9,32.5983,-117.0178,BIOMASS,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,426,Oxbow,6.1,39.0032,-120.7465,HYDRO,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,50049,Pacific Lumber,32.5,40.4728,-124.1014,BIOMASS,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,54469,Pacific Oroville Power Inc,18,39.4808,-121.5658,BIOMASS,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,50560,Pacific-Ultrapower Chinese Station,25,37.8746,-120.4774,BIOMASS,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,50533,Painted Hills,19,33.9369,-116.6183,WIND,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,10473,Palos Verdes Gas to Energy,13,33.7925,-118.3503,BIOMASS,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,376,Pardee,23.6,38.2569,-120.8507,HYDRO,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,428,Parker,2.7,37.2917,-120.4342,HYDRO,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,447,Parker Dam,120,34.2951,-114.1417,HYDRO,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,56213,Patterson Pass,21.9,37.5,-121.5,WIND,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,481,Perris,7.9,33.8361,-117.1831,HYDRO,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,264,Phoenix,1.6,37.9989,-120.3238,HYDRO,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,388,Pilot Knob,33,32.7389,-114.7003,HYDRO,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,7907,Pine Flat,165,36.8326,-119.327,HYDRO,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,56433,Pine Tree Wind Power Project,135,35.2389,-118.1874,WIND,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,265,Pit 1,69.2,41.0125,-121.4645,HYDRO,Arnold Schwarzenegger,California,2003,2011,Republican
2010,CA,266,Pit 3,80.1,41.0218,-121.6747,HYDRO,Arnold Schwarzenegger,California,2003,2011,Republican
